zip,city,state,lat,lon
47150,New Albany,Indiana,38.3089,-85.8221
47918,Attica,Indiana,40.2811,-87.2241
47648,Fort Branch,Indiana,38.2471,-87.5682
46991,Van Buren,Indiana,40.6174,-85.5148
47453,Owensburg,Indiana,38.9253,-86.7742
47166,Ramsey,Indiana,38.3034,-86.169
47344,Greensboro,Indiana,39.8789,-85.464
46131,Franklin,Indiana,39.4854,-86.0608
46162,Needham,Indiana,39.5605,-85.9656
47524,Decker,Indiana,38.5076,-87.5537
47591,Vincennes,Indiana,38.6734,-87.5098
46562,Pierceton,Indiana,41.2124,-85.7061
46590,Winona Lake,Indiana,41.211,-85.8305
46571,Topeka,Indiana,41.5634,-85.5317
46320,Hammond,Indiana,41.6099,-87.5079
46377,Shelby,Indiana,41.1917,-87.3398
46391,Westville,Indiana,41.5365,-86.9013
47451,Oolitic,Indiana,38.8938,-86.5246
47462,Springville,Indiana,38.9507,-86.6139
46235,Indianapolis,Indiana,39.8471,-85.9741
46296,Indianapolis,Indiana,39.796,-86.1495
47401,Bloomington,Indiana,39.1401,-86.5083
47429,Ellettsville,Indiana,39.2545,-86.6196
47954,Ladoga,Indiana,39.9132,-86.8031
47990,Waynetown,Indiana,40.0858,-87.0512
46393,Wheeler,Indiana,41.5116,-87.1792
46104,Arlington,Indiana,39.6488,-85.5828
47850,Farmersburg,Indiana,39.2685,-87.5024
47983,Stockwell,Indiana,40.2845,-86.7724
47975,Pine Village,Indiana,40.4328,-87.2317
47324,Boston,Indiana,39.7412,-84.8519
47392,Webster,Indiana,39.9119,-84.9351
46787,South Whitley,Indiana,41.0726,-85.6143
66015,Colony,Kansas,38.0761,-95.3287
66901,Concordia,Kansas,39.5516,-97.6568
67451,Hope,Kansas,38.6776,-97.1061
66442,Fort Riley,Kansas,39.0619,-96.7873
66870,Virgil,Kansas,37.8976,-96.0329
66054,Mc Louth,Kansas,39.1668,-95.2183
66949,Jewell,Kansas,39.6719,-98.1472
67341,Dennis,Kansas,37.3243,-95.4116
67354,Mound Valley,Kansas,37.2091,-95.4247
67850,Healy,Kansas,38.5664,-100.6159
67418,Barnard,Kansas,39.1816,-98.0711
66010,Blue Mound,Kansas,38.0908,-95.0053
67344,Elk City,Kansas,37.3146,-95.9135
67651,Natoma,Kansas,39.2013,-98.9829
67467,Minneapolis,Kansas,39.1295,-97.6688
66547,Wamego,Kansas,39.21,-96.3153
66964,Republic,Kansas,39.9376,-97.8435
67565,Otis,Kansas,38.5353,-99.0534
67649,Luray,Kansas,39.1039,-98.6851
67026,Clearwater,Kansas,37.5076,-97.5082
66612,Topeka,Kansas,39.0427,-95.6818
66736,Fredonia,Kansas,37.5717,-95.7484
66102,Kansas City,Kansas,39.1132,-94.6693
42742,Gradyville,Kentucky,37.0912,-85.465
42156,Lucas,Kentucky,36.8516,-86.0523
42020,Almo,Kentucky,36.6923,-88.2929
42232,Gracey,Kentucky,36.8564,-87.6545
42236,Herndon,Kentucky,36.7085,-87.6082
40951,Hima,Kentucky,37.1206,-83.7783
42064,Marion,Kentucky,37.3254,-88.1005
40517,Lexington,Kentucky,37.9849,-84.4816
42069,Melber,Kentucky,36.9197,-88.752
41174,South Portsmouth,Kentucky,38.7087,-83.0162
40843,Holmes Mill,Kentucky,36.8757,-82.9943
40036,Lockport,Kentucky,38.4219,-84.9586
42442,Nortonville,Kentucky,37.1834,-87.4605
40211,Louisville,Kentucky,38.242,-85.8127
40212,Louisville,Kentucky,38.2651,-85.8045
40228,Louisville,Kentucky,38.1442,-85.6265
40259,Louisville,Kentucky,38.2542,-85.7594
40268,Louisville,Kentucky,38.189,-85.6768
40270,Louisville,Kentucky,38.2542,-85.7594
40297,Louisville,Kentucky,38.2542,-85.7594
41240,Paintsville,Kentucky,37.8242,-82.7945
40930,Dewitt,Kentucky,36.877,-83.7377
42757,Magnolia,Kentucky,37.4165,-85.7308
40755,Pittsburg,Kentucky,37.1678,-84.1166
41775,Wendover,Kentucky,37.1079,-83.3563
41848,Roxana,Kentucky,37.1102,-82.9407
42350,Island,Kentucky,37.4471,-87.1692
41472,West Liberty,Kentucky,37.9215,-83.2596
41745,Gays Creek,Kentucky,37.3353,-83.4347
40376,Slade,Kentucky,37.7951,-83.7041
42567,Eubank,Kentucky,37.2642,-84.6066
40003,Bagdad,Kentucky,38.2608,-85.0651
40347,Midway,Kentucky,38.1487,-84.6928
70526,Crowley,Louisiana,30.2148,-92.3777
71080,Taylor,Louisiana,32.366,-93.1011
71060,Mooringsport,Louisiana,32.6626,-93.973
71151,Shreveport,Louisiana,32.6076,-93.7526
71162,Shreveport,Louisiana,32.6076,-93.7526
70632,Creole,Louisiana,29.8646,-93.0033
70822,Baton Rouge,Louisiana,30.5159,-91.0804
70896,Baton Rouge,Louisiana,30.5159,-91.0804
70722,Clinton,Louisiana,30.8249,-90.9331
71407,Bentley,Louisiana,31.5157,-92.4882
70056,Gretna,Louisiana,29.8872,-90.0331
70183,New Orleans,Louisiana,29.9546,-90.0751
70502,Lafayette,Louisiana,30.2241,-92.0198
70504,Lafayette,Louisiana,30.2139,-92.0187
70706,Denham Springs,Louisiana,30.6085,-90.9038
70786,Watson,Louisiana,30.5502,-90.9582
71233,Delta,Louisiana,32.3257,-90.927
71469,Robeline,Louisiana,31.7715,-93.321
70037,Belle Chasse,Louisiana,29.8345,-90.0042
71449,Many,Louisiana,31.5851,-93.4641
70092,Violet,Louisiana,29.9043,-89.896
70057,Hahnville,Louisiana,29.9668,-90.4082
71356,Morrow,Louisiana,30.8299,-92.0426
70436,Fluker,Louisiana,30.8128,-90.5207
70542,Gueydan,Louisiana,30.0255,-92.5338
71446,Leesville,Louisiana,31.1256,-93.1736
71073,Sibley,Louisiana,32.5095,-93.3009
71253,Kilbourne,Louisiana,32.9946,-91.3162
71410,Calvin,Louisiana,31.9657,-92.7757
02657,Provincetown,Massachusetts,42.0534,-70.1865
02661,South Harwich,Massachusetts,41.6862,-70.0329
02356,North Easton,Massachusetts,42.059,-71.1123
02702,Assonet,Massachusetts,41.7975,-71.0607
02720,Fall River,Massachusetts,41.7182,-71.14
02745,New Bedford,Massachusetts,41.6913,-70.9355
02763,Attleboro Falls,Massachusetts,41.9726,-71.3082
02780,Taunton,Massachusetts,41.905,-71.1026
01923,Danvers,Massachusetts,42.5694,-70.9425
01041,Holyoke,Massachusetts,42.2043,-72.6162
01026,Cummington,Massachusetts,42.4633,-72.9202
01813,Woburn,Massachusetts,42.4793,-71.1523
01853,Lowell,Massachusetts,42.6334,-71.3162
01865,Nutting Lake,Massachusetts,42.5379,-71.2689
02476,Arlington,Massachusetts,42.4162,-71.1752
02495,Nonantum,Massachusetts,42.3626,-71.2023
02564,Siasconset,Massachusetts,41.2639,-69.9626
02184,Braintree,Massachusetts,42.2093,-70.9963
02457,Babson Park,Massachusetts,42.2987,-71.2595
02494,Needham Heights,Massachusetts,42.2945,-71.2328
02041,Green Harbor,Massachusetts,42.0696,-70.6491
02060,North Scituate,Massachusetts,42.219,-70.7856
02134,Allston,Massachusetts,42.3535,-71.1329
02163,Boston,Massachusetts,42.3253,-71.1122
02284,Boston,Massachusetts,42.3389,-70.9196
01068,Oakham,Massachusetts,42.348,-72.0513
01434,Devens,Massachusetts,42.5385,-71.6115
01523,Lancaster,Massachusetts,42.451,-71.6868
01538,North Uxbridge,Massachusetts,42.0876,-71.6412
01542,Rochdale,Massachusetts,42.1997,-71.9069
01543,Rutland,Massachusetts,42.3762,-71.949
01613,Worcester,Massachusetts,42.2933,-71.802
20751,Deale,Maryland,38.7829,-76.5515
95021,Gilroy,California,37.0095,-121.5705
95117,San Jose,California,37.3108,-121.9623
95125,San Jose,California,37.296,-121.8939
95128,San Jose,California,37.3163,-121.9356
95153,San Jose,California,37.2488,-121.8459
96040,Hat Creek,California,40.7677,-121.4637
95625,Elmira,California,38.3482,-121.91
94928,Rohnert Park,California,38.347,-122.6941
94951,Penngrove,California,38.3153,-122.6483
94972,Valley Ford,California,38.318,-122.9242
95419,Camp Meeker,California,38.425,-122.9485
95465,Occidental,California,38.4087,-122.9954
95397,Modesto,California,37.6566,-121.0191
95992,Yuba City,California,39.023,-121.6116
93615,Cutler,California,36.5243,-119.287
95310,Columbia,California,38.044,-120.3971
93063,Simi Valley,California,34.3046,-118.6844
95605,West Sacramento,California,38.5927,-121.5325
95962,Oregon House,California,39.3459,-121.2663
80040,Aurora,Colorado,39.7294,-104.8319
80020,Broomfield,Colorado,39.9245,-105.0609
80281,Denver,Colorado,39.7439,-104.9876
81637,Gypsum,Colorado,39.6618,-106.9671
80809,Cascade,Colorado,38.8967,-104.9722
80921,Colorado Springs,Colorado,39.0487,-104.814
80225,Denver,Colorado,39.6971,-105.1204
80228,Denver,Colorado,39.6888,-105.156
80419,Golden,Colorado,39.522,-105.2239
81021,Arlington,Colorado,38.4068,-103.3697
80826,Limon,Colorado,39.2639,-103.6922
81525,Mack,Colorado,39.2554,-108.9296
81431,Redvale,Colorado,38.1865,-108.3895
80723,Brush,Colorado,40.2603,-103.6279
81050,La Junta,Colorado,37.9546,-103.6644
21237,Rosedale,Maryland,39.3361,-76.5014
21655,Preston,Maryland,38.7465,-75.9163
21787,Taneytown,Maryland,39.6658,-77.1691
21913,Cecilton,Maryland,39.4015,-75.8654
20661,Mount Victoria,Maryland,38.3436,-76.8846
21040,Edgewood,Maryland,39.4277,-76.3055
21045,Columbia,Maryland,39.2051,-76.8322
20815,Chevy Chase,Maryland,38.978,-77.082
20868,Spencerville,Maryland,39.1223,-76.9722
20878,Gaithersburg,Maryland,39.1125,-77.2515
20883,Gaithersburg,Maryland,39.0883,-77.1568
20896,Garrett Park,Maryland,39.0365,-77.0931
20915,Silver Spring,Maryland,38.9907,-77.0261
20726,Laurel,Maryland,39.0993,-76.8483
20743,Capitol Heights,Maryland,38.8897,-76.8925
20753,District Heights,Maryland,38.8336,-76.8777
20674,Piney Point,Maryland,38.1397,-76.5047
21853,Princess Anne,Maryland,38.1919,-75.7072
21734,Funkstown,Maryland,39.609,-77.7044
21756,Keedysville,Maryland,39.4563,-77.6944
21216,Baltimore,Maryland,39.3093,-76.6699
21287,Baltimore,Maryland,39.2975,-76.5927
04258,Minot,Maine,44.1461,-70.3399
04291,West Poland,Maine,44.0409,-70.453
04983,Strong,Maine,44.8224,-70.2221
04992,West Farmington,Maine,44.6628,-70.153
04476,Penobscot,Maine,44.4645,-68.7111
04629,East Blue Hill,Maine,44.4176,-68.5225
04673,Sargentville,Maine,44.3136,-68.6863
04859,Spruce Head,Maine,44.0104,-69.1707
04220,Buckfield,Maine,44.2877,-70.3683
04226,East Andover,Maine,44.6084,-70.6993
04429,Holden,Maine,44.7208,-68.6165
04430,East Millinocket,Maine,45.63,-68.5728
04932,Dixmont,Maine,44.6991,-69.1025
04086,Topsham,Maine,43.9814,-69.9378
04950,Madison,Maine,44.8096,-69.8449
04949,Liberty,Maine,44.3741,-69.3306
03903,Eliot,Maine,43.1309,-70.7822
04006,Biddeford Pool,Maine,43.4448,-70.3414
04007,Biddeford,Maine,43.4581,-70.5053
04020,Cornish,Maine,43.7796,-70.7784
96960,Marshall Islands,Marshall Islands,7.1128,171.237
49080,Plainwell,Michigan,42.4544,-85.5994
49112,Edwardsburg,Michigan,41.7913,-86.0263
49880,Rock,Michigan,46.0503,-87.1331
49852,Loretto,Michigan,45.7772,-87.8151
48908,Lansing,Michigan,42.5961,-84.8382
49706,Alanson,Michigan,45.4405,-84.7924
49723,Cross Village,Michigan,45.6254,-85.0419
48856,Middleton,Michigan,43.1689,-84.7552
49930,Hancock,Michigan,47.1367,-88.5654
48731,Elkton,Michigan,43.8344,-83.1786
48819,Dansville,Michigan,42.5505,-84.2939
48842,Holt,Michigan,42.6394,-84.5242
48913,Lansing,Michigan,42.7325,-84.5555
48870,Palo,Michigan,43.1125,-84.9856
49254,Michigan Center,Michigan,42.2271,-84.3161
49269,Parma,Michigan,42.2739,-84.5999
49077,Oshtemo,Michigan,42.2589,-85.6775
49088,Scotts,Michigan,42.1819,-85.4685
49345,Sparta,Michigan,43.1619,-85.6877
49546,Grand Rapids,Michigan,42.928,-85.5483
48003,Almont,Michigan,42.926,-83.0362
49289,Weston,Michigan,41.7683,-84.1076
48116,Brighton,Michigan,42.5371,-83.7756
48618,Coleman,Michigan,43.7494,-84.5911
48144,Lambertville,Michigan,41.7531,-83.6259
49267,Ottawa Lake,Michigan,41.7683,-83.6856
49451,Ravenna,Michigan,43.2091,-85.9648
48012,Birmingham,Michigan,42.5467,-83.2113
48030,Hazel Park,Michigan,42.4608,-83.0982
49925,Ewen,Michigan,46.5404,-89.3145
48651,Prudenville,Michigan,44.2974,-84.6627
48063,Columbus,Michigan,42.8892,-82.6675
48097,Yale,Michigan,43.126,-82.8295
48454,Melvin,Michigan,43.193,-82.8393
48466,Peck,Michigan,43.2694,-82.8193
49854,Manistique,Michigan,46.0062,-86.2555
48758,Richville,Michigan,43.4073,-83.6762
49045,Decatur,Michigan,42.1012,-86.0338
48198,Ypsilanti,Michigan,42.2439,-83.583
48210,Detroit,Michigan,42.3376,-83.1303
48288,Detroit,Michigan,42.2399,-83.1508
55449,Minneapolis,Minnesota,45.1697,-93.1889
56670,Redby,Minnesota,47.8689,-94.9404
56683,Tenstrike,Minnesota,47.6566,-94.6747
55733,Esko,Minnesota,46.7126,-92.3569
55749,Holyoke,Minnesota,46.4664,-92.375
56662,Outing,Minnesota,46.8375,-93.9443
55045,Lindstrom,Minnesota,45.3873,-92.8421
56549,Hawley,Minnesota,46.9777,-96.4092
56455,Ironton,Minnesota,46.4778,-93.9789
56468,Nisswa,Minnesota,46.4929,-94.2976
55122,Saint Paul,Minnesota,44.786,-93.2202
55923,Chatfield,Minnesota,43.8362,-92.1574
56029,Emmons,Minnesota,43.5089,-93.4824
55410,Minneapolis,Minnesota,44.9124,-93.3188
55455,Minneapolis,Minnesota,44.9735,-93.2331
55460,Minneapolis,Minnesota,44.98,-93.2638
55941,Hokah,Minnesota,43.7509,-91.3455
56728,Hallock,Minnesota,48.7749,-96.9445
56050,Kasota,Minnesota,44.2842,-93.9453
56175,Tracy,Minnesota,44.2342,-95.6213
56317,Buckman,Minnesota,45.8975,-94.0936
56466,Motley,Minnesota,46.2881,-94.5638
56723,Fisher,Minnesota,47.8003,-96.8015
56748,Plummer,Minnesota,47.9113,-95.9646
55053,Nerstrand,Minnesota,44.3538,-93.0855
55057,Northfield,Minnesota,44.4587,-93.1668
56146,Kanaranzi,Minnesota,43.5758,-96.0945
56318,Burtrum,Minnesota,45.888,-94.6962
56347,Long Prairie,Minnesota,45.9747,-94.8656
56296,Wheaton,Minnesota,45.8111,-96.4866
55968,Reads Landing,Minnesota,44.3977,-92.0893
56048,Janesville,Minnesota,44.1168,-93.7095
55125,Saint Paul,Minnesota,44.9197,-92.9439
56160,Odin,Minnesota,43.8824,-94.774
55959,Minnesota City,Minnesota,44.0832,-91.7418
64446,Fairfax,Missouri,40.3302,-95.3751
64745,Foster,Missouri,38.1661,-94.5075
65205,Columbia,Missouri,39.0447,-92.3496
64649,Kidder,Missouri,39.7803,-94.1024
63702,Cape Girardeau,Missouri,37.3506,-89.5094
65286,Triplett,Missouri,39.5011,-93.1928
65610,Billings,Missouri,37.0628,-93.5476
63430,Alexandria,Missouri,40.3445,-91.5154
64060,Kearney,Missouri,39.3652,-94.3621
64156,Kansas City,Missouri,39.2901,-94.5336
65682,Lockwood,Missouri,37.386,-93.9541
63015,Catawissa,Missouri,38.4047,-90.7806
64657,Mc Fall,Missouri,40.1051,-94.3003
65619,Brookline,Missouri,37.1634,-93.4202
65757,Strafford,Missouri,37.2797,-93.1066
64467,Martinsville,Missouri,40.3662,-94.1645
64053,Independence,Missouri,39.105,-94.4625
64101,Kansas City,Missouri,39.1024,-94.5986
64125,Kansas City,Missouri,39.1042,-94.4923
64196,Kansas City,Missouri,39.0997,-94.5786
64804,Joplin,Missouri,37.0465,-94.5103
64067,Lexington,Missouri,39.1742,-93.8714
65654,Freistatt,Missouri,37.0211,-93.8974
65664,Halltown,Missouri,37.1944,-93.6275
64831,Anderson,Missouri,36.6506,-94.4436
63538,Elmer,Missouri,39.9415,-92.6424
65580,Vichy,Missouri,38.098,-91.7788
63401,Hannibal,Missouri,39.7064,-91.3839
65047,Kaiser,Missouri,38.1637,-92.5799
64866,Stark City,Missouri,36.8785,-94.1548
65778,Myrtle,Missouri,36.5217,-91.2706
65054,Loose Creek,Missouri,38.4717,-91.9591
65761,Theodosia,Missouri,36.583,-92.6628
63775,Perryville,Missouri,37.7174,-89.8737
63334,Bowling Green,Missouri,39.3346,-91.1962
64150,Riverside,Missouri,39.1776,-94.6321
64439,Dearborn,Missouri,39.5172,-94.7664
65617,Brighton,Missouri,37.4728,-93.3603
63955,Oxly,Missouri,36.5874,-90.692
63386,West Alton,Missouri,38.8758,-90.2384
63087,Valles Mines,Missouri,37.9998,-90.4407
65339,Malta Bend,Missouri,39.1481,-93.3776
65675,Hurley,Missouri,36.9305,-93.4965
65615,Branson,Missouri,36.661,-93.2358
64772,Nevada,Missouri,37.8409,-94.3571
63111,Saint Louis,Missouri,38.5633,-90.2495
63118,Saint Louis,Missouri,38.5943,-90.2309
38617,Coahoma,Mississippi,34.3668,-90.5232
39166,Silver City,Mississippi,33.0507,-90.4928
38843,Fulton,Mississippi,34.2745,-88.3793
38858,Nettleton,Mississippi,34.0821,-88.6052
39427,Carson,Mississippi,31.4814,-89.8279
38941,Itta Bena,Mississippi,33.4798,-90.3394
39602,Brookhaven,Mississippi,31.5334,-90.4907
39704,Columbus,Mississippi,33.5485,-88.3796
39110,Madison,Mississippi,32.4671,-90.1087
39163,Sharon,Mississippi,32.6424,-90.0907
39635,Fernwood,Mississippi,31.1855,-90.449
38869,Sherman,Mississippi,34.3575,-88.8351
39168,Taylorsville,Mississippi,31.8394,-89.4049
38627,Etta,Mississippi,34.4352,-89.1767
39346,Noxapater,Mississippi,32.9789,-89.1221
59644,Townsend,Montana,46.3346,-111.4919
59041,Joliet,Montana,45.4941,-108.9922
59465,Neihart,Montana,46.9391,-110.7328
59489,Winifred,Montana,47.6408,-109.2364
59913,Coram,Montana,48.4342,-114.0584
59824,Charlo,Montana,47.4385,-114.1723
59935,Troy,Montana,48.4791,-115.8817
59866,Saint Regis,Montana,47.3369,-115.1703
59812,Missoula,Montana,46.8721,-113.994
59702,Butte,Montana,45.9053,-112.6377
59002,Acton,Montana,45.9291,-108.6888
59106,Billings,Montana,45.7753,-108.6519
28468,Sunset Beach,North Carolina,33.8836,-78.52
28633,Lenoir,North Carolina,35.914,-81.539
27950,Knotts Island,North Carolina,36.5232,-75.9702
27915,Avon,North Carolina,35.3521,-75.5104
27701,Durham,North Carolina,35.9967,-78.8966
27702,Durham,North Carolina,36.0512,-78.8577
27722,Durham,North Carolina,35.994,-78.8986
27886,Tarboro,North Carolina,35.8983,-77.5421
28035,Davidson,North Carolina,35.4993,-80.8486
28098,Lowell,North Carolina,35.2655,-81.096
27261,High Point,North Carolina,36.0807,-80.0244
27425,Greensboro,North Carolina,36.0726,-79.792
28785,Waynesville,North Carolina,35.533,-82.9719
28729,Etowah,North Carolina,35.3172,-82.5977
28205,Charlotte,North Carolina,35.22,-80.7881
28280,Charlotte,North Carolina,35.2271,-80.8431
27325,Robbins,North Carolina,35.4528,-79.582
28387,Southern Pines,North Carolina,35.1697,-79.3957
28403,Wilmington,North Carolina,34.2237,-77.8862
28412,Wilmington,North Carolina,34.1572,-77.9141
28541,Jacksonville,North Carolina,34.6921,-77.3912
27907,Elizabeth City,North Carolina,36.285,-76.2553
27858,Greenville,North Carolina,35.5866,-77.3485
27248,Franklinville,North Carolina,35.7917,-79.7132
27289,Eden,North Carolina,36.3921,-79.7731
28088,Landis,North Carolina,35.5435,-80.6129
28145,Salisbury,North Carolina,35.6827,-80.4771
28043,Forest City,North Carolina,35.325,-81.846
28329,Clinton,North Carolina,34.9979,-78.3233
28127,New London,North Carolina,35.4285,-80.2057
28163,Stanfield,North Carolina,35.2106,-80.4407
27523,Apex,North Carolina,35.7225,-78.8408
27608,Raleigh,North Carolina,35.8077,-78.6463
27614,Raleigh,North Carolina,35.9457,-78.6433
28365,Mount Olive,North Carolina,35.2109,-78.0983
28635,Hays,North Carolina,36.31,-81.1161
58062,Nome,North Dakota,46.6748,-97.7911
58572,Sterling,North Dakota,46.8436,-100.2744
58078,West Fargo,North Dakota,46.8907,-96.9258
58106,Fargo,North Dakota,46.8772,-96.7898
58436,Ellendale,North Dakota,46.0073,-98.5138
58206,Grand Forks,North Dakota,47.9253,-97.0329
58529,Carson,North Dakota,46.4624,-101.5387
58413,Ashley,North Dakota,46.0537,-99.3164
58570,Solen,North Dakota,46.3656,-100.7831
58339,Hansboro,North Dakota,48.9001,-99.4278
58218,Buxton,North Dakota,47.6163,-97.0893
58219,Caledonia,North Dakota,47.4776,-96.879
58243,Hoople,North Dakota,48.5198,-97.6183
58705,Minot Afb,North Dakota,48.4223,-101.3339
68720,Brunswick,Nebraska,42.3459,-98.0123
68669,Ulysses,Nebraska,41.0791,-97.1984
68349,Elmwood,Nebraska,40.8378,-96.2944
69156,Potter,Nebraska,41.2347,-103.3061
68980,Trumbull,Nebraska,40.6795,-98.2734
68733,Emerson,Nebraska,42.2852,-96.7159
68743,Jackson,Nebraska,42.4529,-96.5743
68732,Dixon,Nebraska,42.4185,-96.9774
68649,North Bend,Nebraska,41.4689,-96.7813
68351,Exeter,Nebraska,40.6341,-97.4424
68458,Virginia,Nebraska,40.2309,-96.5121
68725,Chambers,Nebraska,42.1916,-98.7378
68831,Dannebrog,Nebraska,41.1192,-98.5546
68724,Center,Nebraska,42.5973,-97.867
69169,Wallace,Nebraska,40.8304,-101.1738
68379,Julian,Nebraska,40.5199,-95.8674
68927,Bertrand,Nebraska,40.5608,-99.5759
68644,Lindsay,Nebraska,41.6926,-97.6711
68666,Stromsburg,Nebraska,41.1118,-97.5742
69341,Gering,Nebraska,41.822,-103.6629
68313,Beaver Crossing,Nebraska,40.7887,-97.2914
68942,Guide Rock,Nebraska,40.0812,-98.3391
03838,Glen,New Hampshire,44.1018,-71.1925
03451,Hinsdale,New Hampshire,42.8027,-72.5015
03575,Bretton Woods,New Hampshire,44.2581,-71.4412
03279,Warren,New Hampshire,43.9447,-71.8901
03031,Amherst,New Hampshire,42.8569,-71.6075
03084,Temple,New Hampshire,42.82,-71.8523
03231,East Andover,New Hampshire,43.4595,-71.7476
03870,Rye,New Hampshire,43.0095,-70.7652
03878,Somersworth,New Hampshire,43.2525,-70.8756
03601,Acworth,New Hampshire,43.196,-72.3001
03752,Goshen,New Hampshire,43.3026,-72.1241
07605,Leonia,New Jersey,40.8629,-73.9879
07628,Dumont,New Jersey,40.9447,-73.9921
07646,New Milford,New Jersey,40.9331,-74.0195
07675,Westwood,New Jersey,41.0092,-74.0041
08010,Beverly,New Jersey,40.0565,-74.9114
08035,Haddon Heights,New Jersey,39.8788,-75.0664
08102,Camden,New Jersey,39.9512,-75.1186
08108,Collingswood,New Jersey,39.9157,-75.0634
07106,Newark,New Jersey,40.7415,-74.233
07110,Nutley,New Jersey,40.8185,-74.1589
08039,Harrisonville,New Jersey,39.6931,-75.2711
08062,Mullica Hill,New Jersey,39.7252,-75.2065
08542,Princeton,New Jersey,40.3535,-74.6594
08609,Trenton,New Jersey,40.2248,-74.741
08638,Trenton,New Jersey,40.251,-74.7627
08824,Kendall Park,New Jersey,40.4208,-74.5529
07703,Fort Monmouth,New Jersey,40.3177,-74.039
07756,Ocean Grove,New Jersey,40.2116,-74.0093
07945,Mendham,New Jersey,40.7789,-74.6
08050,Manahawkin,New Jersey,39.705,-74.2604
